0	0	0	0	0	0	0	0
5	1	0	0	15	0	0	0
0	0	0	0	0	0	0	0
5	1	0	0	30	0	0	0
0	0	0	0	0	0	0	0
5	1	0	0	45	0	0	0
0	0	0	0	0	0	0	0
5	1	0	0	60	0	0	0
0	0	0	0	0	0	0	0
5	1	0	0	75	0	0	0
0	0	0	0	0	0	0	0
5	1	0	0	90	0	0	0
0	0	0	0	0	0	0	0
5	1	0	0	7.5	-12.99	0	0
0	0	0	0	0	0	0	0
5	1	0	0	15	-25.981	0	0
0	0	0	0	0	0	0	0
5	1	0	0	21.5	-37.239	0	0
0	0	0	0	0	0	0	0
5	1	0	0	30	-51.962	0	0
0	0	0	0	0	0	0	0
5	1	0	0	37.5	-64.952	0	0
0	0	0	0	0	0	0	0
5	1	0	0	45	-77.942	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-7.5	-12.99	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-15	-25.981	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-22.5	-38.971	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-30	-51.962	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-37.5	-64.952	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-45	-77.942	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-15	0	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-30	0	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-42	0	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-60	0	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-75	0	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-90	0	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-7.5	12.99	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-15	25.981	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-22.5	38.971	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-27	46.765	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-37.5	64.952	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-45	77.942	0	0
0	0	0	0	0	0	0	0
5	1	0	0	7.5	12.99	0	0
0	0	0	0	0	0	0	0
5	1	0	0	15	25.981	0	0
0	0	0	0	0	0	0	0
5	1	0	0	21.5	37.239	0	0
0	0	0	0	0	0	0	0
5	1	0	0	30	51.962	0	0
0	0	0	0	0	0	0	0
5	1	0	0	37.5	64.952	0	0
0	0	0	0	0	0	0	0
5	1	0	0	45	77.942	0	0
0	0	0	0	0	0	0	0
5	1	0	0	67.5	38.971	0	0
0	0	0	0	0	0	0	0
5	1	0	0	67.5	-38.971	0	0
0	0	0	0	0	0	0	0
5	1	0	0	0	-77.942	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-67.5	-38.971	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-67.5	38.971	0	0
0	0	0	0	0	0	0	0
5	1	0	0	0	77.942	0	0
0	0	0	0	0	0	0	0
5	1	0	0	0	0	0	0
