0	0	0	0	0	0	0	0
5	1	0	0	0	-15	0	0
0	0	0	0	0	0	0	0
5	1	0	0	0	-30	0	0
0	0	0	0	0	0	0	0
5	1	0	0	0	-45	0	0
0	0	0	0	0	0	0	0
5	1	0	0	0	-60	0	0
0	0	0	0	0	0	0	0
5	1	0	0	0	-75	0	0
0	0	0	0	0	0	0	0
5	1	0	0	0	-90	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-12.99	-7.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-25.981	-15	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-37.239	-21.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-51.962	-30	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-64.952	-37.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-77.942	-45	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-12.99	7.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-25.981	15	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-38.971	22.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-51.962	30	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-64.952	37.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-77.942	45	0	0
0	0	0	0	0	0	0	0
5	1	0	0	0	15	0	0
0	0	0	0	0	0	0	0
5	1	0	0	0	30	0	0
0	0	0	0	0	0	0	0
5	1	0	0	0	42	0	0
0	0	0	0	0	0	0	0
5	1	0	0	0	60	0	0
0	0	0	0	0	0	0	0
5	1	0	0	0	75	0	0
0	0	0	0	0	0	0	0
5	1	0	0	0	90	0	0
0	0	0	0	0	0	0	0
5	1	0	0	12.99	7.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	25.981	15	0	0
0	0	0	0	0	0	0	0
5	1	0	0	38.971	22.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	46.765	27	0	0
0	0	0	0	0	0	0	0
5	1	0	0	64.952	37.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	77.942	45	0	0
0	0	0	0	0	0	0	0
5	1	0	0	12.99	-7.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	25.981	-15	0	0
0	0	0	0	0	0	0	0
5	1	0	0	37.239	-21.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	51.962	-30	0	0
0	0	0	0	0	0	0	0
5	1	0	0	64.952	-37.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	77.942	-45	0	0
0	0	0	0	0	0	0	0
5	1	0	0	38.971	-67.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-38.971	-67.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-77.942	0	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-38.971	67.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	38.971	67.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	77.942	0	0	0
0	0	0	0	0	0	0	0
5	1	0	0	0	0	0	0
