0		0	0
7	1	-73.25	42.3	-73.25	37.8	-73.25	37.8
0	1	0	0	0	0	0	0
7	1	-69.77	24.17	-69.77	19.67	-69.77	19.67
0	1	0	0	0	0	0	0
7	1	-80.41	24.16	-80	19.89	-80.42	28.55
0	1	0	0	0	0	0	0
7	1	-73.25	6.05	-73.25	1.55	-73.25	1.55
0	1	0	0	0	0	0	0
7	1	-69.77	-12.08	-69.77	-16.58	-69.77	-16.58
0	1	0	0	0	0	0	0
7	0	-62.8	-24.15	-66.27	-21.28	-66.27	-27.02
0	1	0	0	0	0	0	0
7	0	-69.77	-24.17	-66.27	-27.02	-66.27	-21.28
0	1	0	0	0	0	0	0
7	1	-73.26	-42.3	-73.26	-46.8	-73.26	-46.8
0	1	0	0	0	0	0	0
7	0	-59.31	-54.38	-61.95	-58.02	-55.52	-56.82
0	1	0	0	0	0	0	0
7	0	-57.66	-59.59	-55.52	-56.82	-53.78	-61.49
0	1	0	0	0	0	0	0
7	1	-48.84	-36.25	-48.84	-40.75	-48.84	-40.75
0	1	0	0	0	0	0	0
7	1	-48.84	-12.08	-48.84	-16.58	-48.84	-16.58
0	1	0	0	0	0	0	0
7	1	-59.3	6.04	-59.3	1.54	-59.3	1.54
0	1	0	0	0	0	0	0
7	1	-52.33	18.13	-52.33	13.63	-52.33	13.63
0	1	0	0	0	0	0	0
7	1	-62.8	48.35	-62.8	43.85	-62.8	43.85
0	1	0	0	0	0	0	0
7	1	-52.33	54.38	-52.33	49.88	-52.33	49.88
0	1	0	0	0	0	0	0
7	1	-52.35	42.3	-52.35	37.8	-52.35	37.8
0	1	0	0	0	0	0	0
7	1	-38.37	30.21	-38.37	25.71	-38.37	25.71
0	1	0	0	0	0	0	0
7	0	-41.85	12.1	-46.2	10.96	-41	7.68
0	1	0	0	0	0	0	0
7	0	-45.35	6.54	-41	7.68	-46.2	10.96
0	1	0	0	0	0	0	0
7	1	-31.4	-6.04	-31.4	-10.54	-31.4	-10.54
0	1	0	0	0	0	0	0
7	1	-27.91	-24.17	-27.91	-28.67	-27.91	-28.67
0	1	0	0	0	0	0	0
7	1	-31.4	-42.3	-31.4	-46.8	-31.4	-46.8
0	1	0	0	0	0	0	0
7	0	-31.4	-54.38	-35.75	-55.51	-30.53	-58.8
0	1	0	0	0	0	0	0
7	0	-34.89	-59.93	-30.53	-58.8	-38.17	-63
0	1	0	0	0	0	0	0
7	0	-41.86	-60.42	-38.17	-63	-38.57	-57.35
0	1	0	0	0	0	0	0
7	0	-34.89	-59.93	-38.57	-57.35	-35.75	-55.51
0	1	0	0	0	0	0	0
7	1	-27.91	-72.5	-27.91	-77	-27.91	-77
0	1	0	0	0	0	0	0
7	1	-10.45	-78.55	-10.45	-83.05	-10.45	-83.05
0	1	0	0	0	0	0	0
7	1	-10.45	-66.45	-10.45	-70.95	-10.45	-70.95
0	1	0	0	0	0	0	0
7	0	-6.98	-48.34	-6.26	-43.89	-11.18	-46.74
0	1	0	0	0	0	0	0
7	0	-10.47	-42.29	-11.18	-46.74	-6.26	-43.89
0	1	0	0	0	0	0	0
7	1	-6.98	-24.17	-6.98	-28.67	-6.98	-28.67
0	1	0	0	0	0	0	0
7	1	-10.45	-6.05	-10.45	-10.55	-10.45	-10.55
0	1	0	0	0	0	0	0
7	1	-20.93	12.09	-20.93	7.59	-20.93	7.59
0	1	0	0	0	0	0	0
7	1	-20.93	24.17	-20.93	19.67	-20.93	19.67
0	1	0	0	0	0	0	0
7	1	-20.93	48.34	-20.93	43.84	-20.93	43.84
0	1	0	0	0	0	0	0
7	0	-38.37	54.38	-34.38	56.44	-42.58	55.98
0	1	0	0	0	0	0	0
7	0	-41.86	60.42	-42.58	55.98	-38.57	63.49
0	1	0	0	0	0	0	0
