0	1	0	0	0	0	0	0
3	1	0	0	0	90	0	57
0	0	0	0	0	0	0	0
3	1	0	0	0	40	0	-25
0	0	0	0	0	0	0	0
3	1	0	0	0	-45	0	-55
0	0	0	0	0	0	0	0
5	1	0	0	0	-75	0	0
0	0	0	0	0	0	0	0
3	1	0	0	-77.942	-45	-51.962	-30
0	0	0	0	0	0	0	0
3	1	0	0	-40.2	-23.209	-5.2	-3.003
0	0	0	0	0	0	0	0
3	1	0	0	5.2	3.003	25	14.432
0	0	0	0	0	0	0	0
5	1	0	0	38.971	22.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	46.765	27	0	0
0	0	0	0	0	0	0	0
5	1	0	0	64.952	37.5	0	0
0	0	0	0	0	0	0	0
3	1	0	0	77.942	-45	51.962	-30
0	0	0	0	0	0	0	0
3	1	0	0	35	-20.207	5.2	-3.001
0	0	0	0	0	0	0	0
3	1	0	0	-5.2	3.001	-25	14.435
0	0	0	0	0	0	0	0
3	1	0	0	-38.971	22.5	-51.962	30
0	0	0	0	0	0	0	0
5	1	0	0	-77.942	45	0	0
0	0	0	0	0	0	0	0
5	1	0	0	38.971	-67.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-38.971	-67.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-77.942	0	0	0
0	0	0	0	0	0	0	0
5	1	0	0	-38.971	67.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	38.971	67.5	0	0
0	0	0	0	0	0	0	0
5	1	0	0	77.942	0	0	0
